,filename,code,x_from,y_from,width,height
350,images/f6e4cbb3-53c3-44ca-a52b-862d7d91991d--ru.b849da49-ffc1-42f8-b34e-dbb9035a6897.jpg,4610032370154,528,530,326,183
351,images/e8e97b02-82a0-4462-adb9-32a8c4151a87--ru.9959ccbe-37f9-4b67-b400-c6aa25ebce7c.jpg,2010001896913,479,333,360,229
352,images/ee19baeb-0e53-4dfe-b035-94bf8915fad5--ru.4b8b561a-fc3c-4574-bd57-1d2262b1f632.jpg,4670033320206,250,670,671,401
353,images/09f104a1-a72b-4d6b-9577-2606701cf472--ru.daff8794-5794-483f-9d94-9bb16608876a.jpg,4605246017162,223,749,449,259
354,images/06d000b0-d665-4982-8e6d-688121cd3a84--ru.53014580-5aca-4c5d-ab6f-128d449a0226.jpg,4607110700668,120,508,638,203
355,images/79ba2983-37cb-477d-83b1-476774466b33--ru.a1a88104-94a5-4631-96d1-1e501a28805e.jpg,4607069760737,317,592,378,196
356,images/70cecc32-b003-4ebd-8054-56b5e7af1b8c--ru.b8fee67e-261f-4475-ad0b-fd8147101d2a.jpg,4006894564501,54,2142,3067,2000
357,images/b3426db2-3799-419b-8745-27bc7b961dee--ru.e7476cad-7bf1-4b89-9c74-7591056c9004.jpg,4607001776468,270,257,464,321
358,images/3a83373a-f943-48c0-b331-a9ed5fae3f2a--ru.45badd90-af1c-4280-bbea-8d3c22c50e22.jpg,4604248000554,77,1014,589,301
359,images/7ceaa817-f954-4bbb-b03f-bba16ce388cb--ru.c143ea0c-7ea7-43dc-8223-3f5bcec6fbd5.jpg,4607065711764,907,1137,2197,1056
360,images/540e86b0-0b42-4073-9183-d07b9cc40b1e--ru.096446bb-13a0-4874-998f-71189777175d.jpg,4602701303259,124,569,555,284
361,images/666c56eb-f1ff-4ba1-91d2-beeb0190f4d6--ru.0c3d1ad9-eb89-4b88-be85-f1cb1f15ef64.jpg,4604049012375,239,433,467,190
362,images/a7d76fab-3a3a-443c-a7b7-d8cadd91b74b--ru.aec7d8b7-59d7-4f5e-9f1c-e6453c0231f8.jpg,4600690012179,323,131,366,239
363,images/12e202dd-0d52-4c48-af43-409d905ff0e4--ru.3370811d-3a90-499d-a1eb-ed8918127db0.jpg,4607001771555,584,525,764,331
364,images/73d42ec1-de4e-42a9-812f-9a4ff7612e10--ru.ef9e7af2-6b90-4e1e-8e87-b98cc7a13de0.jpg,4601238007722,145,755,775,279
365,images/6fa98293-24e3-44a9-bce3-aa8640fa7d4c--ru.6c6e33ae-b799-49fe-a736-874c959dc524.jpg,4650067827131,302,807,324,186
366,images/59da953e-bcde-410a-8558-44af1a599241--ru.ee8069ce-f6b4-4c29-abd0-ffe77d97047d.jpg,4605920000541,162,952,587,224
367,images/aa939537-80db-4436-9acc-8ef51df4cecb--ru.d91e8b66-b5df-40a4-9e95-8454c8b7f730.jpg,4603725472983,549,1000,205,132
368,images/5371df10-4579-486e-8ea8-0d840b5effe1--ru.7741f368-23cd-4d44-af1d-1e03c56e3abd.jpg,4606038067754,192,482,540,271
369,images/59a588c0-6fbf-4790-ab82-8651d3d0f50f--ru.46f27237-269b-43e4-af6d-6a87f877e650.jpg,4607051153202,287,385,156,399
370,images/2e119722-871f-448c-83c2-d0530ed50653--ru.95fd338e-990d-4a49-a971-4e56b587dd51.jpg,4250804843860,171,771,582,197
371,images/5e512140-dc1d-4d8a-bdfb-f29497f1909c--ru.f3e0616c-db1b-4740-8801-c2fae044dc5c.jpg,5011417563892,370,652,326,186
372,images/e2128466-ecc8-4e42-8d5b-482c2a5ca42c--ru.a7a30e1d-89b8-4a0a-817d-ba7e57b3b311.jpg,4810150010813,182,748,288,132
373,images/31bb23be-22d3-4dbe-8a9d-ab3616ccb61b--ru.7c835041-0872-46a4-b0d4-764d688da011.jpg,4680211119690,308,890,326,131
374,images/8867d8ae-ea97-42e1-a0d2-5982c09f4e13--ru.65b0f723-e868-4e40-9969-24c7656b17f1.jpg,4607072715168,140,594,623,419
375,images/686190eb-7708-490e-9007-ccabd7b8b04f--ru.31ec27ba-28fd-482e-b1b5-0dec92025757.jpg,4607058800239,109,608,862,466
376,images/e33b26d7-fd85-410d-ad02-dfd62e77c3e5--ru.1902c2f6-d9a6-4223-a0d0-6afd57ce6571.jpg,4607017265574,317,782,247,123
377,images/d3335271-b494-4ff5-9dbf-d58ffdfd24cf--ru.93cd1d2e-060e-45e5-833c-47be4963d7ae.jpg,4602358005544,185,289,436,251
378,images/9dc6e4cc-1ae6-4403-9223-8be4e45e006e--ru.8182bfc1-6062-4666-95f9-19018e43b29c.jpg,4600209014042,671,1053,205,132
379,images/d80c553f-8eea-4c75-8870-65cf26c71469--ru.d64c655e-5b1d-448a-bbe9-9aa4deea7a15.jpg,4601808000047,360,941,285,145
380,images/94e3b79d-f102-40f6-80a7-1cc044448bdb--ru.ff212910-d7e1-4b34-b102-6fd2c7f44e62.jpg,4604248002640,240,937,445,310
381,images/1c37e1fa-b1c8-4fea-9ba4-916c0d1580ba--ru.cb8daef9-6c7e-49df-8f44-33d2f44c1f2c.jpg,4670016720320,255,499,414,181
382,images/666c56eb-f1ff-4ba1-91d2-beeb0190f4d6--ru.0c3d1ad9-eb89-4b88-be85-f1cb1f15ef64.jpg,4604049012374,239,433,467,190
383,images/efe37a27-d013-43af-a718-96dafb2291be--ru.1bb5294d-afa4-44cd-81f9-1610d279bb6b.jpg,4600680013640,164,962,330,162
384,images/a3d1f66e-1ad7-42c3-8775-3809611f21fd--ru.187788f5-8348-4e7d-8a90-a3978c588e27.jpg,4607005090119,3,724,994,334
385,images/2449d95d-97fb-454b-94b8-8473fa1c36c3--ru.eefd9c5d-ee15-43e2-9f4d-aa7630cb8994.jpg,4650065524506,258,621,529,266
386,images/662f71f6-a60b-4245-bac7-7cb547d55df5--ru.c421ef90-9250-4b16-91fa-6c32bead65d9.jpg,4600682557456,185,642,438,262
387,images/818f55e6-0cf3-4df7-a3bb-b9d063d8e153--ru.101805e9-f3e4-42dc-80e6-3b49c4b9e911.jpg,4030969805053,501,430,393,207
388,images/5f8af61e-17df-4c7b-acb0-4d5205c5309c--ru.dda17be9-bbf5-404e-b2a2-3facfed0e40d.jpg,4605424008362,101,2023,1719,767
389,images/25a4f2ec-065a-42f1-a8a7-3921e052444a--ru.d869a0ef-3ff9-4b8b-b25e-4d706457f291.jpg,4601662003550,155,404,607,356
390,images/346f96cd-fe53-4dcd-b28c-55b58b5392b9--ru.043b8cea-061f-4dd3-9bcb-4113600e320c.jpg,7613037059694,326,730,380,246
391,images/38fd8888-76a7-4c35-a3e8-a9426555b4de--ru.6137a32c-1bb2-44c1-8dcf-49371c1dad64.jpg,4603290004817,252,765,442,205
392,images/e97ed90b-6c78-43ee-9d63-e145f65c1eb7--ru.e809dd6f-cd63-472d-8ba2-951a2f46b7fa.jpg,4607010731205,322,619,458,219
393,images/dec67ec5-edba-4f7f-8e86-80537c2f331f--ru.bafd5571-32f0-4b09-b6d3-8e990dd935fb.jpg,4690388109653,208,623,575,400
394,images/68a47d6d-916d-4f4c-9baa-089c69bd839a--ru.9b79bc59-29af-4049-b6e5-bf1cab59c1f2.jpg,4640001890031,203,587,515,276
395,images/20f8fedc-1409-4787-af1d-0e204d05ed0b--ru.4113646e-0d8e-450c-8c40-5c3cd8a18c40.jpg,4607065734091,79,432,676,427
396,images/b82ee7a5-1b56-4a72-baa7-9d76b9a1345b--ru.fd64cabd-f473-4925-b137-c73b13b14b8a.jpg,6931994206953,323,960,296,119
397,images/7a94d0e4-61d9-4a74-b7ad-6329fb34de8e--ru.17995c0d-720f-4b5e-bd55-60eb40bfa582.jpg,8717644144626,445,875,364,249
398,images/e41b666a-8eeb-441f-9e41-577f364af356--ru.c1437190-6288-4d71-a1a1-432f4708d429.jpg,4631145728441,337,677,365,184
399,images/221a287a-5727-43eb-b5c0-af9746669e49--ru.e46ac36b-cbda-47b5-b601-d5e0ebf67837.jpg,4607100622093,400,416,602,302
400,images/3a83373a-f943-48c0-b331-a9ed5fae3f2a--ru.e5c6c02d-e507-4714-b0aa-3449c25aed0c.jpg,4650062592492,278,884,368,231
401,images/77c7bd8d-bb64-4c4b-94c5-798a903eaa4d--ru.12f5929c-9d0e-49e5-9300-4aa2bd63bc51.jpg,4820240030508,173,657,589,293
402,images/bc1ca283-c4a1-4d5c-89d7-ba96ff0333bf--ru.cab1ee91-9e47-45e9-bddf-dbd0eaf965ca.jpg,4690228016806,231,1054,530,204
403,images/7dc810c2-a447-4159-8ac0-4b8d86ea2f86--ru.ec5f4ef7-f692-4383-9e4f-25e0180ef18a.jpg,4604852001206,483,3393,1921,804
404,images/96592587-bc94-45bf-8630-e861443af782--ru.4b6e0452-4b9b-41b1-925e-dd6344b6793c.jpg,9001414041130,204,833,568,253
405,images/cf37fb24-2f47-4805-a4fd-e5eda1d17ca7--ru.a966a8df-d95c-4c8e-91ca-6dc2c7e0ced3.jpg,4602723022817,281,399,368,212
406,images/efae6bce-9445-49f7-b09f-7918ce7d1a18--ru.3eb8a0e7-aed4-41e7-8d43-bd9fef6764e7.jpg,7613037491357,21,822,879,666
407,images/9dcaf979-4f4a-48e8-b32a-3cbbfa9ada8f--ru.363fa2a8-eb95-4ae8-93d4-97dddf4db7ed.jpg,4610141200984,144,390,824,665
408,images/8133e655-5bde-4799-bc03-c18cf966dfd8--ru.b25694bf-46f7-4aeb-a29c-ab55f8bc2df8.jpg,4607063424024,785,1071,929,623
409,images/f20f263b-3a99-451b-8f60-90a440a23b60--ru.26ef1722-bdc5-44ae-adfa-2a541c805eb2.jpg,4260107450535,330,510,455,168
410,images/b79b3a1c-3403-4a1a-9e0c-b33d8e2a2866--ru.45a7f970-dbb1-4a77-90cf-2f64e95386ae.jpg,4680003335062,134,444,491,218
411,images/02798fff-1662-4a67-a8aa-c82722f2f1e5--ru.818a1c7c-a1ec-4fa1-b1d0-0fb282450c79.jpg,4600778009036,396,854,345,120
412,images/08502ffc-7e1f-4f2f-ba47-116982dfefd2--ru.2bc834eb-b8f3-40ca-8ad3-a5d7640608b9.jpg,4600338002781,847,232,707,268
413,images/de621d54-ce08-4e02-b538-4a715e0e43ed--ru.4ab0b259-f8f1-4796-b0a0-abc76ec3e0df.jpg,4607131045298,6,222,958,584
414,images/3051eddf-281c-4fbd-8f3c-5d9b1fc7d14f--ru.db77bf01-101c-442e-88c6-7040bdb1c5a3.jpg,4605105132845,845,1230,730,584
415,images/9fff6b97-77e9-44cc-bc36-96cdd7954813--ru.b0c72e45-4289-4a1a-a6ed-a9ec2e46281c.jpg,8690506405083,241,382,547,333
416,images/d95e6dfd-2f83-4abe-a205-065c77eeccf0--ru.b34f84a2-83f9-42f4-9922-2714d6320550.jpg,4640001890031,1077,1954,1089,625
417,images/77c7bd8d-bb64-4c4b-94c5-798a903eaa4d--ru.12f5929c-9d0e-49e5-9300-4aa2bd63bc51.jpg,4820240030508,173,657,589,293
418,images/eb9b68b0-4ea5-42c3-95db-d24d90e5a622--ru.579adf62-88c6-4a7d-9ed9-28dd2e5e3fc5.jpg,4601669003911,581,381,287,146
419,images/d1f4f010-3a8a-405a-89a1-577384cf74d8--ru.1721d3ea-0b86-4f12-9f2a-5538651e0372.jpg,4690329005693,210,626,490,264
420,images/0ae0091b-aea7-4326-aa75-d9f54c5f9263--ru.fb3d4272-82fd-4ea1-b611-fa4ded6f612f.jpg,4607042434884,24,277,974,479
421,images/b3d93bae-fcd3-42b6-a951-a7cc4826a93d--ru.17fd1544-8fb8-487d-8ece-8f07d6998406.jpg,4607086630327,259,584,591,257
422,images/65dca88d-d2b6-4b81-8c78-bdb4f2519ab5--ru.f8af6d57-170f-45ab-b9fd-8737a9fcb1bc.jpg,4605898000604,408,430,491,175
423,images/4fc78381-e7a8-4f0f-b4b0-38ad7709923d--ru.3fb1a56d-da00-4edb-b5a4-80a04cc81207.jpg,3600542385237,445,296,405,256
424,images/bd9089d0-127b-4b35-a543-ac2035ce8c1d--ru.6e68aeed-508d-468f-b485-fe214919d678.jpg,4600433600325,86,635,441,260
425,images/d520a7ec-90e4-4ced-a649-3dc423227815--ru.540aae68-5cec-48c3-b802-e2b28701a5a7.jpg,4607016242460,263,974,462,210
426,images/22bb645a-5679-4b54-a39e-331757f6584b--ru.a821f20f-8b5c-4093-ba1d-196eced7407e.jpg,4601780016814,291,406,526,213
427,images/5193859d-d0ad-4058-aa08-4ad5fb0b238a--ru.dcf1e9ff-a490-4769-be96-4fe2c184e12c.jpg,4607004890147,1509,1325,967,503
428,images/3798cbfe-5f0e-4ab2-a31d-e37e9310a62b--ru.64f03ba0-4696-4520-8027-7f0f9863571e.jpg,4009737307068,312,715,401,274
429,images/3811eb7e-bb36-40ab-b42b-616ede97dbc1--ru.949d75d9-898e-4b5d-a498-622ec0145c83.jpg,4607163090228,168,857,382,290
430,images/4c829c02-2c6e-42c0-ab3b-c63ea595b76f--ru.4d7c446d-9f84-4de9-822b-4152c9619a5c.jpg,4600680009421,89,435,517,336
431,images/aeaf9f35-5865-463c-8ed0-6c01fcd5d4bc--ru.bfbcca81-b8d3-4686-8927-5ab7f2f8ba77.jpg,4690485102120,368,584,391,142
432,images/ad8b2630-6857-4478-8bbf-a70c37f3ac4a--ru.3ae4bb5b-e466-4548-9c13-fa9e71efc8a9.jpg,4870069001722,87,576,812,420
433,images/7ac53e30-c3d7-486d-b797-5adad7e07eb6--ru.50f2ed6c-a2d5-4f23-9949-979d6f90afb0.jpg,4680001220049,254,739,438,228
434,images/f5d1b581-6f6d-488e-93f3-c5e7d9bb0aba--ru.13eaa545-5e54-4281-b023-30fc2e9efe76.jpg,4606068219635,57,207,811,487
435,images/8dcb107f-5abc-4ab2-986e-8744cf50c996--ru.6c721c85-2825-458c-96d6-e89f0708e5e2.jpg,4630038960890,350,863,432,241
436,images/62f8d21e-7c61-47de-927a-595391edc722--ru.140f8702-3923-4a9a-8a60-1de5b5b52347.jpg,4607023234441,442,710,519,250
437,images/5193859d-d0ad-4058-aa08-4ad5fb0b238a--ru.dcf1e9ff-a490-4769-be96-4fe2c184e12c.jpg,4607004890147,1509,1325,967,503
438,images/5c778228-2212-4391-afdb-9efbe43e9ded--ru.dbd42a41-8248-4a74-9905-8ca6e6e53457.jpg,7613035181496,216,508,491,319
439,images/3e36e1ba-414b-4e79-93b7-ad043693b44f--ru.c07726d3-5083-4cc3-a4db-b51ccff817a3.jpg,4680019157405,350,534,315,162
440,images/4b7e1ba8-0c40-4b3d-9308-fce3da457a85--ru.5e1752ca-d653-4769-a943-81a44064327a.jpg,4607051794429,121,227,498,267
441,images/d80c553f-8eea-4c75-8870-65cf26c71469--ru.a3d45b59-fe5c-4ee1-a237-a2643740c7b5.jpg,4607051150201,504,1014,358,201
442,images/366ea7d1-037e-46f3-a298-eb01bc8750b9--ru.89ee94d3-de5a-4da0-8f4a-225ef12af2e7.jpg,4631152606862,126,750,407,238
443,images/91e6b74a-d92c-4e14-a11a-77d184a9e0a7--ru.a89de72e-e13c-4ae0-9160-7753ea2d269a.jpg,6970366738210,187,872,362,139
444,images/ae308878-5624-46c8-b724-0ec4e7475cd7--ru.5b625421-a140-4551-8f46-b4d8c1b082d1.jpg,3830029294008,175,857,594,328
445,images/f8d96e0f-cecc-47b6-aa89-ff49e7ae5ab2--ru.eefd235f-6d26-4d8c-9826-e3c666a90403.jpg,4607085860985,240,654,423,184
446,images/e9c864a2-07eb-4e22-8f66-677663843c76--ru.8b89eb2e-106d-424e-abae-7110f583ccdd.jpg,4607016243108,493,1031,446,195
447,images/21d54efd-618a-45c4-82eb-c7439411a638--ru.2c517684-de6b-484c-8f69-b8a7d16ec5e1.jpg,4620011583154,527,844,413,226
448,images/b16d815d-f0ea-477e-b5c7-b029157f6648--ru.f00cd14b-4c4c-495a-9f94-f18d61979195.jpg,4627136272772,137,269,729,493
449,images/8867d8ae-ea97-42e1-a0d2-5982c09f4e13--ru.02560de5-dd6b-44e8-817b-973fd14c1936.jpg,4607072715168,276,842,443,308
450,images/3eea7558-11a7-42a8-8428-e4bf14460ea1--ru.536740a0-349c-4521-b171-6d2a89814063.jpg,4601201056429,253,302,461,348
451,images/dc452dbe-f43c-49f0-8ce7-c9168fc7e25b--ru.2253ea73-5bb8-4fe1-bdec-958b514ee752.jpg,4015672107113,862,1611,1492,1049
452,images/77c7bd8d-bb64-4c4b-94c5-798a903eaa4d--ru.12f5929c-9d0e-49e5-9300-4aa2bd63bc51.jpg,4820240030508,173,657,589,293
453,images/d80c553f-8eea-4c75-8870-65cf26c71469--ru.9ba82aca-31d7-42ed-a2e3-b5f4aa276d9f.jpg,4630017840328,381,991,275,120
454,images/000e5549-1ed8-4a1a-b303-fc1aed948864--ru.d4fc32d7-12d0-40fc-a8c7-80c11e9ca143.jpg,4607023704821,154,448,601,234
455,images/20f78d7e-0bb6-42a3-8db4-e0f96cd9e657--ru.2885e37e-06da-48b7-b650-49811d299ae5.jpg,4602701303259,104,564,619,294
